Ad_ID,Property_Type,Location_Detail,Price,Area,Bedrooms,Bathrooms,Latitude,Longitude,Date_Added,Price per marla,Price per marla per bedroom,Location_specific,Locality
52429187,House,"DHA Phase 7, DHA Defence, Lahore",85000000,20,5,6,31.484893,74.472342,5/28/2025,4250000,850000,DHA Phase 7, DHA Defence
52535158,House,"DHA Phase 5, DHA Defence, Lahore",220000000,40,5,6,31.462493,74.409342,5/28/2025,5500000,1100000,DHA Phase 5, DHA Defence
52374919,House,"UET Housing Society - Block B, UET Housing Society, Lahore",39000000,10,5,6,31.408813,74.272456,5/28/2025,3900000,780000,UET Housing Society - Block B, UET Housing Society
52609822,House,"Nasheman-e-Iqbal Phase 2, Nasheman-e-Iqbal, Lahore",14000000,5,4,5,31.40537,74.278464,5/28/2025,2800000,700000,Nasheman-e-Iqbal Phase 2, Nasheman-e-Iqbal
52537394,House,"Valencia Housing Society, Lahore",95000000,20,5,5,31.40537,74.257078,5/28/2025,4750000,950000,Valencia Housing Society,Valencia Housing Society
52581802,House,"Al-Hamd Park, Lahore",19500000,4,4,4,31.501252,74.257575,5/28/2025,4875000,1218750,Al-Hamd Park,Al-Hamd Park
52535497,House,"Formanites Housing Scheme, Lahore",13500000,3,3,4,31.447703,74.409313,5/28/2025,4500000,1500000,Formanites Housing Scheme,Formanites Housing Scheme
50563239,House,"Valencia Housing Society, Lahore",175000000,40,7,6,31.40537,74.257078,5/28/2025,4375000,625000,Valencia Housing Society,Valencia Housing Society
51594188,House,"Lake City, Raiwind Road, Lahore",89000000,20,5,6,31.359647,74.253073,5/28/2025,4450000,890000,Lake City, Raiwind Road
50627711,House,"Valencia Housing Society, Lahore",60000000,20,5,6,31.40537,74.257078,5/28/2025,3000000,600000,Valencia Housing Society,Valencia Housing Society
51876881,House,"Wapda Town, Lahore",95000000,20,6,6,31.434522,74.266148,5/28/2025,4750000,791666.6667,Wapda Town,Wapda Town
52249552,Flat,"IEP Engineers Town, Lahore",8000000,4,2,2,31.402513,74.292798,5/28/2025,2000000,1000000,IEP Engineers Town,IEP Engineers Town
52306175,Flat,"Audit & Accounts Housing Society, Lahore",5500000,3,1,1,31.397055,74.269466,5/28/2025,1833333.333,1833333.333,Audit & Accounts Housing Society,Audit & Accounts Housing Society
52513754,House,"Canal Garden, Lahore",13200000,5,2,2,31.393209,74.175897,5/28/2025,2640000,1320000,Canal Garden,Canal Garden
52249284,House,"IEP Engineers Town, Lahore",16500000,4,3,4,31.402513,74.292798,5/28/2025,4125000,1375000,IEP Engineers Town,IEP Engineers Town
52249679,Flat,"Nasheman-e-Iqbal, Lahore",7500000,4,2,2,31.432398,74.249282,5/28/2025,1875000,937500,Nasheman-e-Iqbal,Nasheman-e-Iqbal
52649749,House,"DHA Phase 7, DHA Defence, Lahore",77500000,26,5,7,31.497848,74.476147,5/28/2025,2980769.231,596153.8462,DHA Phase 7, DHA Defence
52306490,Flat,"Valencia Housing Society, Lahore",5500000,3,1,1,31.40537,74.257078,5/28/2025,1833333.333,1833333.333,Valencia Housing Society,Valencia Housing Society
52306561,Flat,"Bahria Town - Sector D, Bahria Town, Lahore",6500000,2,1,1,31.375514,74.172735,5/28/2025,3250000,3250000,Bahria Town - Sector D, Bahria Town
52381185,Flat,"Gulberg, Lahore",25000000,4,2,3,31.522361,74.347172,5/28/2025,6250000,3125000,Gulberg,Gulberg
52543785,House,"Faisal Town - Block C, Faisal Town, Lahore",40000000,10,5,5,31.471498,74.306667,5/28/2025,4000000,800000,Faisal Town - Block C, Faisal Town
52612638,House,"DHA Phase 5, DHA Defence, Lahore",74500000,20,5,6,31.462493,74.409342,5/28/2025,3725000,745000,DHA Phase 5, DHA Defence
52613909,House,"OPF Housing Scheme - Block D, OPF Housing Scheme, Lahore",95000000,20,5,5,31.420405,74.234622,5/28/2025,4750000,950000,OPF Housing Scheme - Block D, OPF Housing Scheme
52612682,House,"DHA Phase 6, DHA Defence, Lahore",78100000,20,5,6,31.471571,74.445906,5/28/2025,3905000,781000,DHA Phase 6, DHA Defence
52612747,House,"DHA Phase 7, DHA Defence, Lahore",66500000,20,5,6,31.484893,74.472342,5/28/2025,3325000,665000,DHA Phase 7, DHA Defence
52612812,House,"DHA Phase 8, DHA Defence, Lahore",77100000,20,5,6,31.494408,74.437666,5/28/2025,3855000,771000,DHA Phase 8, DHA Defence
52005388,House,"Bankers Avenue Cooperative Housing Society, Lahore",40000000,18,4,4,31.43634407,74.47701418,5/28/2025,2222222.222,555555.5556,Bankers Avenue Cooperative Housing Society,Bankers Avenue Cooperative Housing Society
51828333,House,"Bankers Avenue Cooperative Housing Society, Lahore",20000000,5,3,4,31.436737,74.478282,5/28/2025,4000000,1333333.333,Bankers Avenue Cooperative Housing Society,Bankers Avenue Cooperative Housing Society
52308609,House,"Bankers Avenue Cooperative Housing Society, Lahore",31000000,10,5,4,31.437103,74.482945,5/28/2025,3100000,620000,Bankers Avenue Cooperative Housing Society,Bankers Avenue Cooperative Housing Society
52612905,House,"DHA Phase 7, DHA Defence, Lahore",71200000,20,5,6,31.484893,74.472342,5/28/2025,3560000,712000,DHA Phase 7, DHA Defence
52612859,House,"DHA Phase 6, DHA Defence, Lahore",79900000,20,5,6,31.471571,74.445906,5/28/2025,3995000,799000,DHA Phase 6, DHA Defence
52297229,House,"Bankers Avenue Cooperative Housing Society, Lahore",31000000,9,5,5,31.437103,74.482945,5/28/2025,3444444.444,688888.8889,Bankers Avenue Cooperative Housing Society,Bankers Avenue Cooperative Housing Society
52526805,House,"DHA Phase 6, DHA Defence, Lahore",255000000,20,6,7,31.471571,74.445906,5/28/2025,12750000,2125000,DHA Phase 6, DHA Defence
52534969,House,"DHA Phase 6, DHA Defence, Lahore",82500000,20,5,6,31.471571,74.445906,5/28/2025,4125000,825000,DHA Phase 6, DHA Defence
52526703,House,"DHA Phase 6, DHA Defence, Lahore",280000000,20,6,7,31.471571,74.445906,5/28/2025,14000000,2333333.333,DHA Phase 6, DHA Defence
52526660,House,"DHA Phase 6, DHA Defence, Lahore",195000000,20,5,6,31.471571,74.445906,5/28/2025,9750000,1950000,DHA Phase 6, DHA Defence
52649705,House,"DHA Phase 7, DHA Defence, Lahore",68700000,24,5,7,31.484454,74.483871,5/28/2025,2862500,572500,DHA Phase 7, DHA Defence
52521393,House,"Cantt, Lahore",90000000,16,5,5,31.5288,74.39312,5/28/2025,5625000,1125000,Cantt,Cantt
51009599,House,"State Life Housing Society, Lahore",32000000,10,5,5,31.44558,74.401217,5/28/2025,3200000,640000,State Life Housing Society,State Life Housing Society
52649684,House,"DHA Phase 6, DHA Defence, Lahore",190000000,20,6,7,31.473401,74.457264,5/28/2025,9500000,1583333.333,DHA Phase 6, DHA Defence
51881940,House,"State Life Housing Society, Lahore",23000000,5,3,4,31.44558,74.401217,5/28/2025,4600000,1533333.333,State Life Housing Society,State Life Housing Society
51462935,House,"State Life Housing Phase 1, State Life Housing Society, Lahore",19000000,5,3,4,31.447081,74.396753,5/28/2025,3800000,1266666.667,State Life Housing Phase 1, State Life Housing Society
52232615,House,"Bahria Town - Sector G, Bahria Town, Lahore",21800000,5,3,3,31.329703,74.172931,5/28/2025,4360000,1453333.333,Bahria Town - Sector G, Bahria Town
52232618,House,"Bahria Town - Sector G, Bahria Town, Lahore",31000000,8,3,3,31.329703,74.172931,5/28/2025,3875000,1291666.667,Bahria Town - Sector G, Bahria Town
52232619,House,"Bahria Town - Sector H, Bahria Town, Lahore",21800000,5,3,3,31.33338961,74.19362817,5/28/2025,4360000,1453333.333,Bahria Town - Sector H, Bahria Town
52232621,House,"Bahria Town - Sector G, Bahria Town, Lahore",21800000,5,3,3,31.329703,74.172931,5/28/2025,4360000,1453333.333,Bahria Town - Sector G, Bahria Town
52232622,House,"Bahria Town - Sector H, Bahria Town, Lahore",31000000,8,3,3,31.33338961,74.19362817,5/28/2025,3875000,1291666.667,Bahria Town - Sector H, Bahria Town
52232606,House,"Bahria Town - Sector H, Bahria Town, Lahore",31000000,8,3,3,31.33338961,74.19362817,5/28/2025,3875000,1291666.667,Bahria Town - Sector H, Bahria Town
52232602,House,"Bahria Town - Sector G, Bahria Town, Lahore",31000000,8,3,3,31.329703,74.172931,5/28/2025,3875000,1291666.667,Bahria Town - Sector G, Bahria Town
52232610,House,"Bahria Town - Sector G, Bahria Town, Lahore",21800000,8,3,3,31.329703,74.172931,5/28/2025,2725000,908333.3333,Bahria Town - Sector G, Bahria Town
52232611,House,"Bahria Town - Sector H, Bahria Town, Lahore",31000000,8,3,3,31.33338961,74.19362817,5/28/2025,3875000,1291666.667,Bahria Town - Sector H, Bahria Town
52232608,House,"Bahria Town - Sector H, Bahria Town, Lahore",21800000,5,3,3,31.33338961,74.19362817,5/28/2025,4360000,1453333.333,Bahria Town - Sector H, Bahria Town
52232603,House,"Bahria Town - Sector H, Bahria Town, Lahore",21800000,5,3,3,31.33338961,74.19362817,5/28/2025,4360000,1453333.333,Bahria Town - Sector H, Bahria Town
52232613,House,"Bahria Town - Sector G, Bahria Town, Lahore",31000000,8,3,3,31.329703,74.172931,5/28/2025,3875000,1291666.667,Bahria Town - Sector G, Bahria Town
52232600,House,"Bahria Town - Sector G, Bahria Town, Lahore",31000000,8,3,3,31.329703,74.172931,5/28/2025,3875000,1291666.667,Bahria Town - Sector G, Bahria Town
52469992,House,"DHA Phase 7, DHA Defence, Lahore",56500000,20,5,7,31.45217,74.489794,5/28/2025,2825000,565000,DHA Phase 7, DHA Defence
52649661,House,"DHA Phase 7, DHA Defence, Lahore",69500000,20,5,6,31.497848,74.476147,5/28/2025,3475000,695000,DHA Phase 7, DHA Defence
52649683,House,"Central Park - Block BB, Central Park Housing Scheme, Lahore",12800000,5,3,4,31.311813,74.387555,5/28/2025,2560000,853333.3333,Central Park - Block BB, Central Park Housing Scheme
52071129,House,"DHA Phase 3, DHA Defence, Lahore",322500000,40,7,6,31.475378,74.373808,5/28/2025,8062500,1151785.714,DHA Phase 3, DHA Defence
52395218,House,"Valencia Housing Society, Lahore",57000000,20,6,6,31.40537,74.257078,5/28/2025,2850000,475000,Valencia Housing Society,Valencia Housing Society
52649651,House,"Askari 11, Askari, Lahore",64500000,12,4,5,31.44886893,74.43287886,5/28/2025,5375000,1343750,Askari 11, Askari
51838988,House,"Valencia Housing Society, Lahore",160000000,40,6,6,31.40537,74.257078,5/28/2025,4000000,666666.6667,Valencia Housing Society,Valencia Housing Society
51644024,House,"Wapda Town, Lahore",110000000,40,8,6,31.434522,74.266148,5/28/2025,2750000,343750,Wapda Town,Wapda Town
52007843,House,"Valencia Housing Society, Lahore",60000000,20,5,6,31.40537,74.257078,5/28/2025,3000000,600000,Valencia Housing Society,Valencia Housing Society
51523504,House,"Valencia Housing Society, Lahore",79000000,20,6,6,31.40537,74.257078,5/28/2025,3950000,658333.3333,Valencia Housing Society,Valencia Housing Society
52019681,House,"Wapda Town Phase 1, Wapda Town, Lahore",98000000,40,6,6,31.430421,74.267721,5/28/2025,2450000,408333.3333,Wapda Town Phase 1, Wapda Town
52023044,House,"Wapda Town Phase 1, Wapda Town, Lahore",64000000,20,6,6,31.430421,74.267721,5/28/2025,3200000,533333.3333,Wapda Town Phase 1, Wapda Town
52031851,House,"Valencia Housing Society, Lahore",159500000,40,6,6,31.40537,74.257078,5/28/2025,3987500,664583.3333,Valencia Housing Society,Valencia Housing Society
52385823,House,"Valencia Housing Society, Lahore",95000000,20,5,6,31.40537,74.257078,5/28/2025,4750000,950000,Valencia Housing Society,Valencia Housing Society
52395131,House,"Valencia Housing Society, Lahore",47500000,10,5,6,31.40537,74.257078,5/28/2025,4750000,950000,Valencia Housing Society,Valencia Housing Society
52614169,House,"Valencia Housing Society, Lahore",67000000,20,5,6,31.40537,74.257078,5/28/2025,3350000,670000,Valencia Housing Society,Valencia Housing Society
52614231,House,"Wapda Town Phase 1, Wapda Town, Lahore",59000000,20,6,6,31.430421,74.267721,5/28/2025,2950000,491666.6667,Wapda Town Phase 1, Wapda Town
52563312,House,"Valencia Housing Society, Lahore",102000000,20,6,6,31.40537,74.257078,5/28/2025,5100000,850000,Valencia Housing Society,Valencia Housing Society
52635142,House,"Valencia Housing Society, Lahore",49000000,10,5,6,31.40537,74.257078,5/28/2025,4900000,980000,Valencia Housing Society,Valencia Housing Society
51540224,House,"Valencia Housing Society, Lahore",82500000,20,5,6,31.40537,74.257078,5/28/2025,4125000,825000,Valencia Housing Society,Valencia Housing Society
52072263,House,"Valencia Housing Society, Lahore",68000000,20,5,6,31.40537,74.257078,5/28/2025,3400000,680000,Valencia Housing Society,Valencia Housing Society
52632698,House,"DHA Phase 6, DHA Defence, Lahore",25500000,5,3,5,31.471571,74.445906,5/28/2025,5100000,1700000,DHA Phase 6, DHA Defence
52566405,House,"DHA Phase 7, DHA Defence, Lahore",65000000,20,5,6,31.459016,74.480303,5/30/2025,3250000,650000,DHA Phase 7, DHA Defence
52649625,House,"Bahria Town - Sector E, Bahria Town, Lahore",22000000,5,3,4,31.362139,74.193592,5/28/2025,4400000,1466666.667,Bahria Town - Sector E, Bahria Town
52649621,House,"Bahria Town - Sector F, Bahria Town, Lahore",57000000,10,5,7,31.34931891,74.17632433,5/28/2025,5700000,1140000,Bahria Town - Sector F, Bahria Town
52562692,House,"DHA Phase 7, DHA Defence, Lahore",67000000,20,5,6,31.488773,74.484901,5/30/2025,3350000,670000,DHA Phase 7, DHA Defence
52600493,House,"DHA Phase 6, DHA Defence, Lahore",87500000,20,5,6,31.481783,74.4625,5/29/2025,4375000,875000,DHA Phase 6, DHA Defence
52596332,House,"DHA Phase 3, DHA Defence, Lahore",39000000,10,5,6,31.47428,74.380918,5/29/2025,3900000,780000,DHA Phase 3, DHA Defence
52579261,House,"DHA Phase 1, DHA Defence, Lahore",120000000,40,6,7,31.475158,74.393277,5/29/2025,3000000,500000,DHA Phase 1, DHA Defence
52579381,House,"DHA Phase 2, DHA Defence, Lahore",63000000,22,5,6,31.481417,74.409156,5/29/2025,2863636.364,572727.2727,DHA Phase 2, DHA Defence
52563753,House,"DHA Phase 7, DHA Defence, Lahore",65000000,20,5,6,31.440051,74.47614,5/30/2025,3250000,650000,DHA Phase 7, DHA Defence
52579248,House,"DHA Phase 1, DHA Defence, Lahore",72000000,22,6,7,31.485991,74.388685,5/29/2025,3272727.273,545454.5455,DHA Phase 1, DHA Defence
52609709,House,"DHA Phase 7, DHA Defence, Lahore",90000000,20,5,6,31.483429,74.488935,5/29/2025,4500000,900000,DHA Phase 7, DHA Defence
52562583,House,"DHA Phase 7, DHA Defence, Lahore",67000000,20,5,6,31.475378,74.488592,5/30/2025,3350000,670000,DHA Phase 7, DHA Defence
52566406,House,"DHA Phase 7, DHA Defence, Lahore",64000000,20,5,6,31.440051,74.47614,5/29/2025,3200000,640000,DHA Phase 7, DHA Defence
52566407,House,"DHA Phase 7, DHA Defence, Lahore",64000000,20,5,6,31.459016,74.480303,5/29/2025,3200000,640000,DHA Phase 7, DHA Defence
52563702,House,"DHA Phase 7, DHA Defence, Lahore",67500000,20,5,6,31.459016,74.480303,5/30/2025,3375000,675000,DHA Phase 7, DHA Defence
52579247,House,"DHA Phase 1, DHA Defence, Lahore",52000000,20,5,6,31.481014,74.389286,5/29/2025,2600000,520000,DHA Phase 1, DHA Defence
52579300,House,"DHA Phase 1, DHA Defence, Lahore",120000000,42,6,7,31.486906,74.385896,5/29/2025,2857142.857,476190.4762,DHA Phase 1, DHA Defence
52563649,House,"DHA Phase 7, DHA Defence, Lahore",65000000,20,5,6,31.45217,74.489794,5/30/2025,3250000,650000,DHA Phase 7, DHA Defence
52574959,House,"DHA 9 Town, DHA Defence, Lahore",23000000,5,3,4,31.44082,74.438589,5/29/2025,4600000,1533333.333,DHA 9 Town, DHA Defence
52579312,House,"DHA Phase 3, DHA Defence, Lahore",67000000,20,5,6,31.47428,74.380918,5/29/2025,3350000,670000,DHA Phase 3, DHA Defence
52579282,House,"DHA Phase 2, DHA Defence, Lahore",150000000,40,6,7,31.473877,74.39817,5/29/2025,3750000,625000,DHA Phase 2, DHA Defence
52579249,House,"DHA Phase 4, DHA Defence, Lahore",55000000,22,6,7,31.461468,74.389973,5/29/2025,2500000,416666.6667,DHA Phase 4, DHA Defence
52600771,House,"DHA Phase 6, DHA Defence, Lahore",115000000,20,5,6,31.487455,74.468894,5/29/2025,5750000,1150000,DHA Phase 6, DHA Defence
52609206,House,"DHA Phase 7, DHA Defence, Lahore",100000000,20,5,6,31.483429,74.488935,5/29/2025,5000000,1000000,DHA Phase 7, DHA Defence
52600766,House,"DHA Phase 7, DHA Defence, Lahore",105000000,20,5,6,31.484454,74.483871,5/29/2025,5250000,1050000,DHA Phase 7, DHA Defence
52600768,House,"DHA Phase 7, DHA Defence, Lahore",75000000,20,5,6,31.497848,74.476147,5/29/2025,3750000,750000,DHA Phase 7, DHA Defence
52600769,House,"DHA Phase 6, DHA Defence, Lahore",120000000,22,5,6,31.487455,74.468894,5/29/2025,5454545.455,1090909.091,DHA Phase 6, DHA Defence
51576724,House,"DHA 9 Town, DHA Defence, Lahore",22500000,5,3,4,31.44082,74.438589,5/30/2025,4500000,1500000,DHA 9 Town, DHA Defence
48099428,House,"DHA 9 Town, DHA Defence, Lahore",22000000,5,3,4,31.44082,74.438589,5/30/2025,4400000,1466666.667,DHA 9 Town, DHA Defence
52399497,House,"DHA 9 Town, DHA Defence, Lahore",22500000,5,3,4,31.44082,74.438589,5/28/2025,4500000,1500000,DHA 9 Town, DHA Defence
50413027,Flat,"Askari 11, Askari, Lahore",42200000,11,3,4,31.460187,74.432459,5/30/2025,3836363.636,1278787.879,Askari 11, Askari
52649421,House,"Bahria Town - Sector D, Bahria Town, Lahore",26000000,5,3,3,31.37414,74.18016,5/28/2025,5200000,1733333.333,Bahria Town - Sector D, Bahria Town
52645318,House,"Park View City, Lahore",11000000,4,3,4,31.453414,74.202003,5/28/2025,2750000,916666.6667,Park View City,Park View City
52276919,House,"Al Rehman Garden Phase 2, Al Rehman Garden, Lahore",31500000,8,7,6,31.598824,74.228218,5/28/2025,3937500,562500,Al Rehman Garden Phase 2, Al Rehman Garden
45694060,House,"DHA Phase 6, DHA Defence, Lahore",175000000,22,5,6,31.471571,74.445906,5/28/2025,7954545.455,1590909.091,DHA Phase 6, DHA Defence
45273874,House,"DHA Phase 6, DHA Defence, Lahore",65000000,10,4,5,31.471571,74.445906,5/28/2025,6500000,1625000,DHA Phase 6, DHA Defence
46325171,House,"DHA Phase 5, DHA Defence, Lahore",70000000,10,4,5,31.462493,74.409342,5/28/2025,7000000,1750000,DHA Phase 5, DHA Defence
45694793,House,"DHA Phase 7, DHA Defence, Lahore",78000000,20,5,6,31.484893,74.472342,5/28/2025,3900000,780000,DHA Phase 7, DHA Defence
46570594,House,"DHA Phase 5, DHA Defence, Lahore",350000000,40,5,6,31.462493,74.409342,5/28/2025,8750000,1750000,DHA Phase 5, DHA Defence
50718663,House,"DHA Phase 8, DHA Defence, Lahore",260000000,40,5,6,31.521909,74.43748,5/28/2025,6500000,1300000,DHA Phase 8, DHA Defence
52478730,Flat,"Askari 11, Askari, Lahore",37000000,10,3,4,31.46208575,74.43285694,5/28/2025,3700000,1233333.333,Askari 11, Askari
52617826,House,"DHA Phase 7, DHA Defence, Lahore",68700000,20,5,6,31.484893,74.472342,5/28/2025,3435000,687000,DHA Phase 7, DHA Defence
52617736,House,"DHA Phase 6, DHA Defence, Lahore",77900000,20,5,6,31.471571,74.445906,5/28/2025,3895000,779000,DHA Phase 6, DHA Defence
52612558,Flat,"Askari 11, Askari, Lahore",28500000,10,3,3,31.460187,74.432459,5/28/2025,2850000,950000,Askari 11, Askari
52500797,House,"Bankers Avenue Cooperative Housing Society, Lahore",29000000,9,4,5,31.437103,74.482945,5/28/2025,3222222.222,805555.5556,Bankers Avenue Cooperative Housing Society,Bankers Avenue Cooperative Housing Society
52500869,House,"Bankers Avenue Cooperative Housing Society, Lahore",18000000,5,3,4,31.437103,74.482945,5/28/2025,3600000,1200000,Bankers Avenue Cooperative Housing Society,Bankers Avenue Cooperative Housing Society
52622339,House,"DHA Phase 5, DHA Defence, Lahore",55200000,10,4,5,31.462493,74.409342,5/28/2025,5520000,1380000,DHA Phase 5, DHA Defence
52500836,House,"Bankers Avenue Cooperative Housing Society, Lahore",30000000,9,4,5,31.437103,74.482945,5/28/2025,3333333.333,833333.3333,Bankers Avenue Cooperative Housing Society,Bankers Avenue Cooperative Housing Society
52500843,House,"Bankers Avenue Cooperative Housing Society, Lahore",31000000,10,5,5,31.437103,74.482945,5/28/2025,3100000,620000,Bankers Avenue Cooperative Housing Society,Bankers Avenue Cooperative Housing Society
52500874,House,"Bankers Avenue Cooperative Housing Society, Lahore",19000000,5,3,4,31.437103,74.482945,5/28/2025,3800000,1266666.667,Bankers Avenue Cooperative Housing Society,Bankers Avenue Cooperative Housing Society
52512393,House,"Bankers Avenue Cooperative Housing Society, Lahore",16000000,5,3,4,31.437103,74.482945,5/28/2025,3200000,1066666.667,Bankers Avenue Cooperative Housing Society,Bankers Avenue Cooperative Housing Society
52371498,House,"DHA Phase 7, DHA Defence, Lahore",66500000,20,5,6,31.475378,74.488592,5/30/2025,3325000,665000,DHA Phase 7, DHA Defence
52512426,House,"Bankers Avenue Cooperative Housing Society, Lahore",16500000,5,4,4,31.437103,74.482945,5/28/2025,3300000,825000,Bankers Avenue Cooperative Housing Society,Bankers Avenue Cooperative Housing Society
52526824,House,"Park View City, Lahore",31000000,10,5,6,31.453414,74.202003,5/30/2025,3100000,620000,Park View City,Park View City
52495967,House,"DHA Phase 6, DHA Defence, Lahore",80000000,20,5,6,31.473401,74.457264,5/29/2025,4000000,800000,DHA Phase 6, DHA Defence
46681978,House,"DHA Phase 4, DHA Defence, Lahore",75000000,20,5,6,31.465422,74.385309,5/29/2025,3750000,750000,DHA Phase 4, DHA Defence
47075603,House,"DHA Phase 4, DHA Defence, Lahore",66500000,20,5,6,31.465422,74.385309,5/29/2025,3325000,665000,DHA Phase 4, DHA Defence
52653008,House,"Park View City, Lahore",11500000,4,3,4,31.453414,74.202003,5/29/2025,2875000,958333.3333,Park View City,Park View City
47227448,House,"State Life Housing Phase 1, State Life Housing Society, Lahore",46000000,10,4,5,31.446824,74.404736,5/29/2025,4600000,1150000,State Life Housing Phase 1, State Life Housing Society
46875252,House,"DHA Phase 6, DHA Defence, Lahore",110000000,20,5,6,31.471571,74.445906,5/29/2025,5500000,1100000,DHA Phase 6, DHA Defence
47282233,House,"State Life Housing Phase 1, State Life Housing Society, Lahore",42000000,10,4,5,31.446824,74.404736,5/29/2025,4200000,1050000,State Life Housing Phase 1, State Life Housing Society
47829275,House,"DHA 9 Town, DHA Defence, Lahore",29000000,5,3,4,31.44082,74.438589,5/29/2025,5800000,1933333.333,DHA 9 Town, DHA Defence
52280949,House,"DHA Phase 6, DHA Defence, Lahore",75000000,20,5,7,31.481783,74.4625,5/29/2025,3750000,750000,DHA Phase 6, DHA Defence
52652983,House,"Central Park Housing Scheme, Lahore",40000000,10,5,5,31.321674,74.38086,5/29/2025,4000000,800000,Central Park Housing Scheme,Central Park Housing Scheme
52483004,House,"Bankers Avenue Cooperative Housing Society, Lahore",32500000,9,4,5,31.437103,74.482945,5/29/2025,3611111.111,902777.7778,Bankers Avenue Cooperative Housing Society,Bankers Avenue Cooperative Housing Society
50924081,House,"DHA Phase 3, DHA Defence, Lahore",188000000,40,6,6,31.475378,74.373808,5/29/2025,4700000,783333.3333,DHA Phase 3, DHA Defence
51202747,House,"DHA Phase 4, DHA Defence, Lahore",79500000,20,5,6,31.465422,74.385309,5/29/2025,3975000,795000,DHA Phase 4, DHA Defence
51216761,House,"DHA Phase 6, DHA Defence, Lahore",85000000,10,4,6,31.471571,74.445906,5/29/2025,8500000,2125000,DHA Phase 6, DHA Defence
51232787,House,"DHA Phase 6, DHA Defence, Lahore",92500000,20,6,6,31.471571,74.445906,5/29/2025,4625000,770833.3333,DHA Phase 6, DHA Defence
50969097,House,"DHA Phase 4, DHA Defence, Lahore",49000000,10,4,5,31.465422,74.385309,5/29/2025,4900000,1225000,DHA Phase 4, DHA Defence
52606907,House,"DHA Phase 7, DHA Defence, Lahore",69700000,20,5,6,31.484893,74.472342,5/29/2025,3485000,697000,DHA Phase 7, DHA Defence
52606820,House,"DHA Phase 6, DHA Defence, Lahore",77000000,20,5,6,31.471571,74.445906,5/29/2025,3850000,770000,DHA Phase 6, DHA Defence
51358231,House,"DHA Phase 6, DHA Defence, Lahore",156000000,20,5,6,31.471571,74.445906,5/29/2025,7800000,1560000,DHA Phase 6, DHA Defence
51574154,House,"DHA Phase 4, DHA Defence, Lahore",72000000,20,5,7,31.465422,74.385309,5/29/2025,3600000,720000,DHA Phase 4, DHA Defence
52617427,House,"DHA 9 Town, DHA Defence, Lahore",22000000,5,3,4,31.44082,74.438589,5/29/2025,4400000,1466666.667,DHA 9 Town, DHA Defence
52546835,House,"DHA Phase 5, DHA Defence, Lahore",82500000,20,4,5,31.462493,74.409342,5/29/2025,4125000,1031250,DHA Phase 5, DHA Defence
51900757,House,"Allama Iqbal Town - Nizam Block, Allama Iqbal Town, Lahore",31500000,5,4,4,31.509557,74.288936,5/29/2025,6300000,1575000,Allama Iqbal Town - Nizam Block, Allama Iqbal Town
51330488,House,"DHA Phase 5, DHA Defence, Lahore",57000000,10,4,4,31.462493,74.409342,5/29/2025,5700000,1425000,DHA Phase 5, DHA Defence
49786979,House,"Badami Bagh, Lahore",9500000,5,6,6,31.603832,74.322481,5/29/2025,1900000,316666.6667,Badami Bagh,Badami Bagh
52209202,House,"Allama Iqbal Town - Sikandar Block, Allama Iqbal Town, Lahore",50000000,10,5,5,31.505166,74.281983,5/29/2025,5000000,1000000,Allama Iqbal Town - Sikandar Block, Allama Iqbal Town
51907597,House,"Allama Iqbal Town - Nizam Block, Allama Iqbal Town, Lahore",25000000,5,5,5,31.509557,74.288936,5/29/2025,5000000,1000000,Allama Iqbal Town - Nizam Block, Allama Iqbal Town
42733025,House,"Allama Iqbal Town - Nizam Block, Allama Iqbal Town, Lahore",20500000,5,4,4,31.509557,74.288936,5/29/2025,4100000,1025000,Allama Iqbal Town - Nizam Block, Allama Iqbal Town
52511443,House,"Model Town - Block L, Model Town, Lahore",64900000,10,6,4,31.48837,74.308476,5/29/2025,6490000,1081666.667,Model Town - Block L, Model Town
48919551,House,"Mustafa Town, Lahore",55000000,20,5,5,31.495579,74.273386,5/29/2025,2750000,550000,Mustafa Town,Mustafa Town
49517874,House,"Allama Iqbal Town - Rachna Block, Allama Iqbal Town, Lahore",114000000,40,6,6,31.515703,74.284472,5/29/2025,2850000,475000,Allama Iqbal Town - Rachna Block, Allama Iqbal Town
48910950,House,"Allama Iqbal Town - Nishtar Block, Allama Iqbal Town, Lahore",30000000,7,5,5,31.50641,74.272628,5/29/2025,4285714.286,857142.8571,Allama Iqbal Town - Nishtar Block, Allama Iqbal Town
52552244,House,"DHA 9 Town, DHA Defence, Lahore",22500000,5,3,4,31.44082,74.438589,5/29/2025,4500000,1500000,DHA 9 Town, DHA Defence
52552246,House,"DHA 9 Town, DHA Defence, Lahore",22000000,5,3,4,31.44082,74.438589,5/29/2025,4400000,1466666.667,DHA 9 Town, DHA Defence
49721511,House,"Sabzazar Scheme - Block J, Sabzazar Scheme, Lahore",23500000,5,6,6,31.522288,74.257178,5/29/2025,4700000,783333.3333,Sabzazar Scheme - Block J, Sabzazar Scheme
52491007,House,"DHA Phase 5, DHA Defence, Lahore",125000000,20,6,7,31.462493,74.409342,5/29/2025,6250000,1041666.667,DHA Phase 5, DHA Defence
52552081,House,"Paragon City, Lahore",44000000,10,4,5,31.534067,74.453945,5/29/2025,4400000,1100000,Paragon City,Paragon City
